Counter,Time,Bin 5,Pressure,Bin 4,PM10,SFR,Bin 8,Bin 15,Bin 6,Bin 3,Bin 2,Bin3 MToF,Bin5 MToF,Bin 9,Bin 14,Bin 12,Checksum,Sampling Period,PM1,PM2.5,Bin 7,Temperature,Bin7 MToF,Bin 1,Bin 11,Bin1 MToF,Bin 0,Bin 13,Bin 10
247,148.221431016922,0,,12,782.2688598632812,4.402000427246094,0,0,3,92,477,7.666666666666667,0.0,0,0,0,2478,0.5038506388664246,589.3060302734375,776.6048583984375,0,,0.0,920,0,5.666666666666667,974,0,0
248,148.82129883766174,1,,8,795.7303466796875,4.377333164215088,0,0,1,100,480,6.666666666666667,8.333333333333334,0,0,0,2518,0.5045546889305115,601.8098754882812,791.4656372070312,0,,0.0,944,0,5.666666666666667,984,0,0
249,149.42033171653748,3,,9,828.4503173828125,4.365103244781494,0,0,3,132,515,7.333333333333333,5.666666666666667,0,0,0,2576,0.5038506388664246,615.0875854492188,821.8690795898438,0,,0.0,922,0,5.666666666666667,992,0,0
250,150.02342009544373,2,,12,803.5850219726562,4.35901403427124,0,0,1,84,492,7.333333333333333,8.333333333333334,0,0,0,2517,0.5045333504676819,607.4315185546875,799.173583984375,0,,0.0,950,0,5.666666666666667,976,0,0
251,150.62178206443787,1,,9,770.6692504882812,4.35597562789917,0,0,1,115,464,7.333333333333333,6.333333333333333,0,0,0,2430,0.5039786696434021,579.3621215820312,766.2515869140625,0,,0.0,878,0,5.666666666666667,962,0,0
252,151.22427678108215,2,,7,786.0462646484375,4.354458332061768,0,0,1,102,466,7.0,7.0,0,0,0,2500,0.504746675491333,595.4017333984375,781.7052001953125,0,,0.0,912,0,5.666666666666667,1010,0,0
253,151.82628107070923,0,,7,770.1693725585938,4.485653877258301,0,0,0,105,487,7.333333333333333,0.0,0,0,0,2482,0.5040213465690613,578.6209716796875,763.8908081054688,1,,9.666666666666666,903,0,5.333333333333333,979,0,0
254,152.42990016937256,0,,11,761.8858642578125,4.418301582336426,0,0,0,99,477,7.333333333333333,0.0,0,0,0,2443,0.5046613216400146,575.3511962890625,758.4744262695312,0,,0.0,874,0,5.666666666666667,982,0,0
255,153.03187680244446,0,,7,763.4172973632812,4.385377407073975,0,0,1,117,447,7.0,0.0,0,0,0,2428,0.5037013292312622,576.4815673828125,759.256103515625,0,,0.0,911,0,5.666666666666667,945,0,0
256,153.63108563423157,3,,9,757.01025390625,4.369099140167236,0,0,1,97,444,7.666666666666667,6.0,0,0,0,2408,0.5040426850318909,573.1243286132812,752.628662109375,0,,0.0,895,0,5.666666666666667,959,0,0
257,154.23478507995605,1,,7,782.3772583007812,4.3610053062438965,0,0,3,107,476,8.0,7.666666666666667,0,0,0,2433,0.5034239888191223,586.0794067382812,776.5344848632812,0,,0.0,910,0,5.666666666666667,929,0,0
258,154.83958172798157,3,,13,829.885498046875,4.356969833374023,0,0,1,110,536,7.666666666666667,6.0,0,0,0,2541,0.50408536195755,617.0635375976562,824.8513793945312,0,,0.0,939,0,5.666666666666667,939,0,0
259,155.44318628311157,3,,13,786.7198486328125,4.354954719543457,0,0,3,110,464,7.333333333333333,5.333333333333333,0,0,0,2471,0.5035946369171143,589.5525512695312,780.4312744140625,0,,0.0,908,0,5.666666666666667,970,0,0
260,156.0558044910431,1,,13,760.1785278320312,4.35394811630249,0,0,0,99,451,7.0,11.666666666666666,0,0,0,2419,0.5043200254440308,575.7630615234375,756.6212158203125,0,,0.0,878,0,5.666666666666667,977,0,0
261,156.6539032459259,1,,11,793.6870727539062,4.485382556915283,0,0,0,116,506,7.333333333333333,11.0,0,0,0,2514,0.5033173561096191,591.5259399414062,786.9496459960938,1,,11.666666666666666,945,0,5.333333333333333,934,0,0
262,157.2522156238556,3,,17,839.8740234375,4.4181694984436035,0,0,1,138,510,7.666666666666667,10.0,0,0,0,2616,0.5039146542549133,621.8877563476562,831.5748901367188,1,,11.666666666666666,1006,0,5.666666666666667,940,0,0
263,157.8512361049652,2,,11,800.390625,4.385313034057617,0,0,0,99,476,7.333333333333333,17.0,0,0,0,2496,0.5037440061569214,602.059814453125,793.6757202148438,1,,14.0,988,0,5.666666666666667,919,0,0
264,158.463547706604,0,,13,799.1630249023438,4.369067192077637,0,0,2,98,504,7.666666666666667,0.0,0,0,0,2498,0.5043626427650452,599.0917358398438,794.0231323242188,0,,0.0,904,0,5.666666666666667,977,0,0
265,159.06187844276428,1,,16,797.3621826171875,4.360989570617676,0,0,3,109,475,7.333333333333333,3.0,0,0,0,2459,0.5035946369171143,595.5921630859375,791.1934204101562,0,,0.0,967,0,5.666666666666667,888,0,0
266,159.66111254692078,2,,12,799.2992553710938,4.356961727142334,0,0,2,112,487,7.666666666666667,5.666666666666667,0,0,0,2499,0.5048106908798218,598.365478515625,793.8381958007812,0,,0.0,921,0,5.666666666666667,963,0,0
267,160.26335763931274,3,,7,770.234619140625,4.354950904846191,0,0,0,106,467,8.0,6.333333333333333,0,0,0,2428,0.5041279792785645,580.8609008789062,766.4835815429688,0,,0.0,884,0,5.666666666666667,961,0,0
268,160.86586165428162,2,,13,732.4657592773438,4.353946208953857,0,0,2,89,396,8.0,11.333333333333334,0,0,0,2368,0.5048106908798218,559.320556640625,727.5785522460938,0,,0.0,897,0,5.666666666666667,969,0,0
269,161.4677951335907,1,,12,718.7068481445312,4.485381603240967,0,0,2,91,432,7.666666666666667,7.0,0,0,0,2360,0.5039573311805725,544.2892456054688,713.9599609375,0,,0.0,856,0,5.333333333333333,966,0,0
270,162.06838655471802,2,,14,815.1923828125,4.418169021606445,0,0,3,104,503,7.666666666666667,10.666666666666666,0,0,0,2534,0.5039146542549133,608.8427124023438,808.9912109375,0,,0.0,1000,0,5.666666666666667,908,0,0
271,162.66770148277283,2,,9,824.4971313476562,4.519219398498535,0,0,1,98,555,7.666666666666667,12.333333333333334,0,0,0,2608,0.5031893253326416,616.3240966796875,819.9362182617188,0,,0.0,985,0,5.333333333333333,958,0,0
272,163.27099919319153,1,,7,783.266357421875,4.571497917175293,0,0,2,111,506,7.333333333333333,13.666666666666666,0,0,0,2562,0.5045760273933411,587.8114013671875,778.2733764648438,0,,0.0,952,0,5.333333333333333,983,0,0
273,163.8703854084015,1,,11,866.9682006835938,4.459543704986572,0,0,1,117,580,7.333333333333333,3.6666666666666665,0,0,0,2684,0.5034453272819519,644.19970703125,862.098876953125,0,,0.0,1024,0,5.666666666666667,950,0,0
274,164.4688823223114,0,,15,811.3060913085938,4.405597686767578,0,0,0,113,516,7.0,0.0,0,0,0,2542,0.50408536195755,607.254150390625,807.434814453125,0,,0.0,941,0,5.666666666666667,957,0,0
275,165.06739377975464,2,,6,833.1055908203125,4.379111289978027,0,0,7,110,494,7.0,8.0,0,0,0,2566,0.5034880042076111,620.8980102539062,824.0280151367188,0,,0.0,1022,0,5.666666666666667,925,0,0
276,165.66708755493164,2,,10,789.0360717773438,4.365987300872803,0,0,2,100,487,7.666666666666667,7.666666666666667,0,0,0,2479,0.5040426850318909,592.6214599609375,783.7821655273438,0,,0.0,895,0,5.666666666666667,983,0,0
277,166.26553416252136,0,,9,781.3092651367188,4.491762638092041,0,0,1,127,504,7.333333333333333,0.0,0,0,0,2490,0.5034666657447815,582.5154418945312,776.857666015625,0,,0.0,914,0,5.333333333333333,935,0,0
278,166.8643343448639,3,,14,760.125732421875,4.421262264251709,0,0,2,112,466,7.666666666666667,6.333333333333333,0,0,0,2430,0.5042773485183716,568.594482421875,754.6377563476562,0,,0.0,865,0,5.666666666666667,968,0,0
279,167.4627697467804,1,,10,810.4228515625,4.386836051940918,0,0,1,119,508,7.666666666666667,3.6666666666666665,0,0,0,2535,0.5037866830825806,603.3230590820312,802.7796630859375,1,,11.0,906,0,5.666666666666667,989,0,0
280,168.06252646446228,2,,6,747.8900146484375,4.369822978973389,0,0,2,93,426,7.333333333333333,12.666666666666666,0,0,0,2398,0.5042986869812012,568.9838256835938,743.0877075195312,0,,0.0,900,0,5.666666666666667,969,0,0
281,168.6611876487732,5,,5,826.375244140625,4.361365795135498,0,0,7,107,482,7.0,8.0,0,0,0,2554,0.5037226676940918,616.5758056640625,817.0030517578125,0,,0.0,1002,0,5.666666666666667,946,0,0
282,169.27482318878174,2,,4,841.668701171875,4.357149600982666,0,0,1,125,502,7.666666666666667,10.333333333333334,0,0,0,2627,0.5043413043022156,633.31201171875,837.0151977539062,0,,0.0,1010,0,5.666666666666667,983,0,0
283,169.87325930595398,1,,12,804.4166259765625,4.355044841766357,0,0,0,95,514,7.666666666666667,13.666666666666666,0,0,0,2505,0.5037226676940918,604.6011962890625,800.6868286132812,0,,0.0,899,0,5.666666666666667,984,0,0
284,170.4732928276062,0,,8,766.489501953125,4.485964775085449,0,0,0,98,489,7.333333333333333,0.0,0,0,0,2465,0.5043839812278748,578.6104736328125,763.1822509765625,0,,0.0,924,0,5.333333333333333,946,0,0
285,171.08184552192688,3,,16,803.9342651367188,4.41845178604126,0,0,1,113,512,6.666666666666667,4.666666666666667,0,0,0,2511,0.5038080215454102,598.5148315429688,798.9283447265625,0,,0.0,933,0,5.666666666666667,933,0,0
286,171.68069124221802,0,,6,783.73095703125,4.385451793670654,0,0,2,101,484,7.333333333333333,0.0,0,0,0,2475,0.5038080215454102,590.4920043945312,778.8804321289062,0,,0.0,902,0,5.666666666666667,980,0,0
287,172.29236221313477,1,,15,821.3222045898438,4.369135856628418,0,0,4,118,482,7.0,5.0,0,0,0,2565,0.5037440061569214,614.10205078125,814.3078002929688,0,,0.0,981,0,5.666666666666667,964,0,0
288,172.90502882003784,2,,15,810.8206787109375,4.4934282302856445,0,0,3,95,531,7.333333333333333,7.333333333333333,0,0,0,2565,0.5047893524169922,604.5559692382812,804.6986694335938,0,,0.0,971,0,5.333333333333333,948,0,0
289,173.50851106643677,1,,12,780.52783203125,4.55826473236084,0,0,0,95,498,7.0,5.0,0,0,0,2548,0.5040213465690613,589.828857421875,777.0130004882812,0,,0.0,975,0,5.333333333333333,967,0,0
290,174.11166834831238,2,,15,810.0263061523438,4.453238010406494,0,0,1,103,539,7.666666666666667,12.666666666666666,0,0,0,2547,0.5041066408157349,603.3490600585938,805.2274169921875,0,,0.0,920,0,5.666666666666667,967,0,0
291,174.71723532676697,3,,15,824.044921875,4.402518272399902,0,0,3,105,520,7.333333333333333,10.666666666666666,0,0,0,2561,0.5033599734306335,613.6364135742188,817.588134765625,0,,0.0,955,0,5.666666666666667,960,0,0
292,175.31849789619446,3,,14,877.4617919921875,4.377589702606201,0,0,2,134,572,7.333333333333333,9.333333333333334,0,0,0,2666,0.5040640234947205,646.8201904296875,871.2421264648438,0,,0.0,1002,0,5.666666666666667,939,0,0
293,175.91699385643005,5,,11,871.1724243164062,4.365230560302734,0,0,1,112,564,7.333333333333333,9.666666666666666,0,0,0,2655,0.5034666657447815,647.5479736328125,865.8151245117188,0,,0.0,1001,0,5.666666666666667,961,0,0
294,176.51592993736267,2,,7,831.1258544921875,4.359076976776123,0,0,3,110,526,7.666666666666667,12.333333333333334,0,0,0,2578,0.5044693350791931,620.3726196289062,824.936279296875,0,,0.0,933,0,5.666666666666667,997,0,0
295,177.12406206130981,1,,11,785.8463745117188,4.356007099151611,0,0,1,104,469,7.333333333333333,4.333333333333333,0,0,0,2469,0.5035733580589294,592.7421875,781.4540405273438,0,,0.0,922,0,5.666666666666667,961,0,0
296,177.72394704818726,3,,11,824.6686401367188,4.35447359085083,0,0,3,140,472,7.0,7.0,0,0,0,2564,0.5041279792785645,615.2208862304688,818.0717163085938,0,,0.0,1002,0,5.666666666666667,933,0,0
297,178.32238674163818,3,,10,839.7208251953125,4.353707790374756,0,0,3,115,517,7.333333333333333,6.0,0,0,0,2594,0.5034666657447815,626.4169311523438,833.25830078125,0,,0.0,965,0,5.666666666666667,981,0,0
298,178.92227053642273,0,,7,803.3190307617188,4.3533244132995605,0,0,1,109,489,7.333333333333333,0.0,0,0,0,2516,0.5040640234947205,605.419921875,799.0531005859375,0,,0.0,933,0,5.666666666666667,977,0,0
299,179.52076625823975,3,,8,804.4344482421875,4.485052108764648,0,0,1,113,521,7.666666666666667,6.333333333333333,0,0,0,2545,0.5037866830825806,600.771484375,799.7230834960938,0,,0.0,962,0,5.333333333333333,937,0,0
300,180.12049055099487,2,,7,829.6763916015625,4.553950786590576,0,0,3,123,534,7.333333333333333,5.666666666666667,0,0,0,2674,0.5040640234947205,619.2719116210938,823.5654907226562,0,,0.0,1015,0,5.333333333333333,990,0,0
301,180.71895575523376,3,,14,804.5304565429688,4.451178073883057,0,0,2,118,483,7.333333333333333,5.0,0,0,0,2580,0.5034666657447815,603.6984252929688,798.92431640625,0,,0.0,962,0,5.666666666666667,998,0,0
302,181.3175311088562,3,,10,827.6708984375,4.4015116691589355,0,0,4,119,519,7.666666666666667,8.333333333333334,0,0,0,2553,0.50408536195755,613.73193359375,820.4758911132812,0,,0.0,979,0,5.666666666666667,919,0,0
303,181.91601824760437,3,,14,820.4708862304688,4.377091884613037,0,0,1,107,504,7.666666666666667,6.666666666666667,0,0,0,2552,0.5035306811332703,614.7996826171875,815.572021484375,0,,0.0,971,0,5.666666666666667,952,0,0
304,182.51592469215393,1,,8,866.1070556640625,4.364983558654785,0,0,2,112,552,7.666666666666667,3.6666666666666665,0,0,0,2655,0.50408536195755,646.593994140625,860.6409912109375,0,,0.0,1012,0,5.666666666666667,968,0,0
305,183.11465287208557,0,,13,828.7546997070312,4.358953475952148,0,0,1,127,512,7.666666666666667,0.0,0,0,0,2550,0.5036159753799438,617.902587890625,823.9944458007812,0,,0.0,973,0,5.666666666666667,924,0,0
306,183.71423864364624,4,,14,848.5962524414062,4.355945587158203,0,0,1,128,499,7.333333333333333,8.666666666666666,0,0,0,2645,0.5040640234947205,635.7418212890625,843.3300170898438,0,,0.0,1018,0,5.666666666666667,981,0,0
307,184.31291913986206,2,,18,831.245849609375,4.354443073272705,0,0,1,108,488,7.666666666666667,8.333333333333334,0,0,0,2586,0.5035946369171143,625.3529663085938,826.3583374023438,0,,0.0,1014,0,5.666666666666667,955,0,0
308,184.91275310516357,1,,15,837.8450927734375,4.353692054748535,0,0,2,108,531,8.0,9.666666666666666,0,0,0,2570,0.50408536195755,624.24267578125,832.2655029296875,0,,0.0,963,0,5.666666666666667,950,0,0
309,185.5112648010254,2,,6,832.3646850585938,4.353316783905029,0,0,2,129,507,8.0,11.666666666666666,0,0,0,2564,0.5036373138427734,621.1246948242188,826.8095092773438,0,,0.0,980,0,5.666666666666667,938,0,0
310,186.1098186969757,2,,13,828.7888793945312,4.3531293869018555,0,0,2,112,500,7.666666666666667,9.0,0,0,0,2574,0.5038933157920837,621.037353515625,823.2198486328125,0,,0.0,976,0,5.666666666666667,969,0,0
311,186.71335434913635,1,,14,835.510009765625,4.3530354499816895,0,0,0,128,504,8.0,3.0,0,0,0,2600,0.5034880042076111,626.1948852539062,831.366943359375,0,,0.0,978,0,5.666666666666667,975,0,0
312,187.31362628936768,3,,7,829.7653198242188,4.3529887199401855,0,0,1,103,522,7.333333333333333,6.333333333333333,0,0,0,2550,0.5047253370285034,621.6351318359375,825.0577392578125,0,,0.0,980,0,5.666666666666667,934,0,0
313,187.91712141036987,3,,11,836.8721923828125,4.352964878082275,0,0,2,111,561,7.666666666666667,7.333333333333333,0,0,0,2532,0.5038080215454102,617.9248046875,831.0286254882812,0,,0.0,913,0,5.666666666666667,931,0,0
314,188.51964282989502,2,,6,842.5671997070312,4.3529534339904785,0,0,4,118,535,7.333333333333333,9.666666666666666,0,0,0,2581,0.5044266581535339,625.4547119140625,835.5098266601562,0,,0.0,955,0,5.666666666666667,961,0,0
315,189.124098777771,3,,9,859.9075317382812,4.35294771194458,0,0,1,116,535,8.0,8.0,0,0,0,2656,0.5034239888191223,643.6926879882812,854.9232177734375,0,,0.0,993,0,5.666666666666667,999,0,0
316,189.7365505695343,3,,14,873.3994140625,4.3529438972473145,0,0,2,114,557,7.333333333333333,9.333333333333334,0,0,0,2679,0.5043200254440308,649.7380981445312,867.4297485351562,0,,0.0,993,0,5.666666666666667,996,0,0
317,190.33477592468262,5,,20,877.8353271484375,4.35294246673584,0,0,2,120,553,7.666666666666667,10.0,0,0,0,2654,0.5035520195960999,649.07763671875,871.3457641601562,0,,0.0,1031,0,5.666666666666667,923,0,0
318,190.9346227645874,3,,14,865.119140625,4.352941989898682,0,0,1,132,555,8.0,8.666666666666666,0,0,0,2634,0.5041919946670532,640.1487426757812,859.7218627929688,0,,0.0,984,0,5.666666666666667,945,0,0
319,191.53323554992676,3,,9,846.316162109375,4.352941513061523,0,0,1,122,561,7.333333333333333,8.666666666666666,0,0,0,2570,0.5035946369171143,626.066650390625,841.17724609375,0,,0.0,929,0,5.666666666666667,945,0,0
320,192.1326720714569,1,,9,806.0167236328125,4.352941513061523,0,0,1,93,491,7.666666666666667,9.666666666666666,0,0,0,2513,0.5037013292312622,608.8214111328125,801.7213134765625,0,,0.0,954,0,5.666666666666667,964,0,0
321,192.73112106323242,2,,13,777.7445068359375,4.352941513061523,0,0,0,103,474,7.666666666666667,8.333333333333334,0,0,0,2437,0.50327467918396,585.3563232421875,773.916748046875,0,,0.0,891,0,5.666666666666667,954,0,0
322,193.33003878593445,1,,11,823.967041015625,4.352941513061523,0,0,4,99,563,7.666666666666667,13.666666666666666,0,0,0,2472,0.5040640234947205,606.4821166992188,816.9781494140625,0,,0.0,894,0,5.666666666666667,900,0,0
323,193.92862582206726,3,,17,786.7238159179688,4.352941513061523,0,0,2,96,461,7.0,9.333333333333334,0,0,0,2460,0.5036159753799438,591.9603271484375,781.2266845703125,0,,0.0,942,0,5.666666666666667,939,0,0
324,194.52922224998474,3,,9,862.5328979492188,4.352941513061523,0,0,1,134,535,7.333333333333333,7.0,0,0,0,2658,0.5048533082008362,642.5490112304688,857.3605346679688,0,,0.0,1005,0,5.666666666666667,971,0,0
325,195.12720465660095,4,,10,878.0784301757812,4.352941513061523,0,0,1,149,548,7.666666666666667,7.333333333333333,0,0,0,2668,0.5037226676940918,649.435302734375,872.5136108398438,0,,0.0,1027,0,5.666666666666667,929,0,0
326,195.7336814403534,3,,14,860.1925659179688,4.352941513061523,0,0,0,139,543,8.0,9.333333333333334,0,0,0,2614,0.5044906735420227,637.086181640625,855.5269775390625,0,,0.0,1010,0,5.666666666666667,905,0,0
327,196.33169436454773,5,,12,878.6226806640625,4.352941513061523,0,0,1,110,565,8.0,6.333333333333333,0,0,0,2676,0.5035733580589294,653.8432006835938,873.2349853515625,0,,0.0,1009,0,5.666666666666667,974,0,0
328,196.9319145679474,2,,11,864.689453125,4.22857141494751,0,0,1,101,545,8.0,7.666666666666667,0,0,0,2576,0.5043839812278748,645.6044921875,859.7689208984375,0,,0.0,953,0,6.0,963,0,0
329,197.53027653694153,1,,11,823.8134155273438,4.169013977050781,0,0,1,88,482,7.666666666666667,4.333333333333333,0,0,0,2466,0.5036799907684326,622.329833984375,819.3583984375,0,,0.0,924,0,6.0,959,0,0
330,198.131014585495,0,,9,881.1898193359375,4.258992671966553,0,0,1,126,535,7.666666666666667,0.0,0,0,0,2661,0.5053653120994568,659.2101440429688,876.383056640625,0,,0.0,1020,0,5.666666666666667,970,0,0
331,198.73288893699646,2,,10,791.16259765625,4.434456825256348,0,0,2,106,485,7.333333333333333,6.666666666666667,0,0,0,2532,0.50408536195755,595.227783203125,785.9263305664062,0,,0.0,929,0,5.333333333333333,998,0,0
332,199.33534908294678,2,,14,832.5938720703125,4.3933210372924805,0,0,3,106,513,7.666666666666667,11.666666666666666,0,0,0,2587,0.5046613216400146,622.1783447265625,826.3057250976562,0,,0.0,1004,0,5.666666666666667,945,0,0
333,199.9368691444397,1,,6,780.0916748046875,4.5061845779418945,0,0,0,94,485,7.0,5.0,0,0,0,2515,0.5034666657447815,591.5578002929688,776.7835693359375,0,,0.0,985,0,5.333333333333333,944,0,0
334,200.53528928756714,1,,11,853.331787109375,4.428237438201904,0,0,0,126,570,8.0,10.333333333333334,0,0,0,2652,0.5038933157920837,633.9601440429688,849.1342163085938,0,,0.0,964,0,5.666666666666667,980,0,0
335,201.13439631462097,3,,16,850.7725219726562,4.390266418457031,0,0,1,116,553,7.333333333333333,7.666666666666667,0,0,0,2614,0.5038506388664246,631.2936401367188,845.537109375,0,,0.0,976,0,5.666666666666667,949,0,0
336,201.73405051231384,2,,11,806.565673828125,4.371524333953857,0,0,3,127,490,7.666666666666667,7.666666666666667,0,0,0,2510,0.5044053196907043,600.2527465820312,800.2095336914062,0,,0.0,938,0,5.666666666666667,939,0,0
337,202.33224606513977,6,,11,826.0892944335938,4.362212657928467,0,0,2,129,495,7.333333333333333,6.333333333333333,0,0,0,2561,0.5037226676940918,615.040283203125,819.92333984375,0,,0.0,971,0,5.666666666666667,947,0,0
338,202.93212914466858,1,,15,842.2710571289062,4.357572078704834,0,0,1,109,542,7.666666666666667,12.333333333333334,0,0,0,2553,0.5043200254440308,626.252685546875,837.4041748046875,0,,0.0,994,0,5.666666666666667,891,0,0
339,203.5305576324463,2,,10,830.7902221679688,4.487305164337158,0,0,3,121,514,7.333333333333333,5.333333333333333,0,0,0,2629,0.5037013292312622,620.5180053710938,824.5801391601562,0,,0.0,1037,0,5.333333333333333,942,0,0
340,204.13140487670898,3,,17,859.4573364257812,4.419102191925049,0,0,2,133,554,8.0,8.666666666666666,0,0,0,2661,0.5051946640014648,635.08154296875,853.2909545898438,0,,0.0,1002,0,5.666666666666667,950,0,0
341,204.74260187149048,2,,12,846.2872314453125,4.385772228240967,0,0,1,124,541,7.666666666666667,9.333333333333334,0,0,0,2615,0.503658652305603,629.5919799804688,841.2611083984375,0,,0.0,970,0,5.666666666666667,965,0,0
342,205.34253668785095,3,,15,828.2840576171875,4.369295120239258,0,0,2,112,522,7.666666666666667,18.333333333333332,0,0,0,2560,0.504256010055542,616.4402465820312,822.4674072265625,0,,0.0,949,0,5.666666666666667,957,0,0
343,205.94113969802856,2,,5,866.3090209960938,4.36110258102417,0,0,1,130,558,7.0,5.666666666666667,0,0,0,2635,0.5037013292312622,643.54833984375,861.3502197265625,0,,0.0,1002,0,5.666666666666667,937,0,0
344,206.55334424972534,3,,14,868.0142822265625,4.357017993927002,0,0,1,122,543,7.666666666666667,7.0,0,0,0,2658,0.5041066408157349,646.3739013671875,862.7723999023438,0,,0.0,1021,0,5.666666666666667,954,0,0
345,207.1518578529358,6,,14,881.4661865234375,4.354978561401367,0,0,2,127,550,7.333333333333333,8.333333333333334,0,0,0,2696,0.5036159753799438,653.680419921875,874.9900512695312,0,,0.0,1018,0,5.666666666666667,979,0,0
346,207.75307297706604,2,,11,837.1363525390625,4.353959560394287,0,0,1,131,514,7.333333333333333,9.0,0,0,0,2595,0.5041066408157349,624.6010131835938,832.1384887695312,0,,0.0,965,0,5.666666666666667,971,0,0
347,208.35141348838806,1,,10,842.7420654296875,4.48538875579834,0,0,1,130,558,6.666666666666667,13.666666666666666,0,0,0,2641,0.5034880042076111,625.5448608398438,837.8807373046875,0,,0.0,993,0,5.333333333333333,948,0,0
348,208.9507110118866,3,,11,785.8615112304688,4.55412483215332,0,0,1,115,503,7.666666666666667,7.0,0,0,0,2549,0.5052160024642944,588.248046875,781.1827392578125,0,,0.0,972,0,5.333333333333333,944,0,0
349,209.5527753829956,0,,8,769.6104125976562,4.589288234710693,0,0,2,126,474,7.333333333333333,0.0,0,0,0,2527,0.50408536195755,577.9056396484375,764.673828125,0,,0.0,984,0,5.333333333333333,933,0,0
350,210.15424752235413,2,,18,828.4724731445312,4.467991352081299,0,0,2,122,537,8.333333333333334,6.0,0,0,0,2597,0.503765344619751,613.97509765625,822.6353149414062,0,,0.0,973,0,5.666666666666667,943,0,0
351,210.75255274772644,3,,9,841.2747802734375,4.4097161293029785,0,0,0,119,544,7.333333333333333,12.0,0,0,0,2624,0.503167986869812,628.13916015625,837.0470581054688,0,,0.0,959,0,5.666666666666667,990,0,0
352,211.35191679000854,3,,6,853.734130859375,4.381145000457764,0,0,2,134,545,7.666666666666667,10.666666666666666,0,0,0,2617,0.5044266581535339,632.7645263671875,847.8941040039062,0,,0.0,993,0,5.666666666666667,934,0,0
353,211.95016980171204,4,,11,823.0177612304688,4.366997718811035,0,0,1,103,516,7.666666666666667,7.333333333333333,0,0,0,2535,0.5035520195960999,615.4827270507812,818.08056640625,0,,0.0,967,0,5.666666666666667,933,0,0
354,212.5501925945282,1,,13,862.1328125,4.359958171844482,0,0,3,120,536,7.666666666666667,5.666666666666667,0,0,0,2617,0.5042986869812012,640.4048461914062,855.7002563476562,0,,0.0,1043,0,5.666666666666667,901,0,0
355,213.15595293045044,0,,18,922.6066284179688,4.231879234313965,0,0,2,138,580,7.333333333333333,0.0,0,0,0,2693,0.5034666657447815,679.6464233398438,916.3345336914062,0,,0.0,1035,0,6.0,920,0,0
356,213.75468969345093,4,,13,859.6373291015625,4.2915568351745605,0,0,0,122,540,8.0,7.666666666666667,0,0,0,2596,0.5041706562042236,639.2978515625,855.0184936523438,0,,0.0,970,0,5.666666666666667,947,0,0
357,214.35306763648987,1,,5,899.2832641601562,4.322031021118164,0,0,1,137,588,8.666666666666666,11.0,0,0,0,2671,0.5035520195960999,664.5733642578125,894.2042236328125,0,,0.0,1035,0,5.666666666666667,904,0,0
358,214.96171760559082,3,,10,889.5448608398438,4.33743143081665,0,0,2,146,579,7.666666666666667,10.333333333333334,0,0,0,2642,0.5041919946670532,652.6701049804688,883.237548828125,0,,0.0,1028,0,5.666666666666667,874,0,0
359,215.56160068511963,3,,13,870.5314331054688,4.34517240524292,0,0,0,146,543,8.0,10.666666666666666,0,0,0,2662,0.5038933157920837,645.70263671875,865.8084106445312,0,,0.0,1002,0,5.666666666666667,955,0,0
360,216.16897916793823,1,,13,859.0531005859375,4.349053859710693,0,0,4,111,507,7.333333333333333,7.666666666666667,0,0,0,2656,0.50327467918396,643.9097290039062,852.03857421875,0,,0.0,1034,0,5.666666666666667,986,0,0
361,216.7679407596588,1,,15,867.780029296875,4.350996971130371,0,0,2,127,531,7.666666666666667,9.0,0,0,0,2643,0.5032960176467896,645.7152709960938,861.9627685546875,0,,0.0,1041,0,5.666666666666667,926,0,0
362,217.37899732589722,2,,11,854.2672119140625,4.351969242095947,0,0,2,127,527,7.666666666666667,8.666666666666666,0,0,0,2654,0.5051093101501465,637.4288940429688,848.5051879882812,0,,0.0,979,0,5.666666666666667,1006,0,0
363,217.97826433181763,3,,5,819.5396118164062,4.48433256149292,0,0,3,134,519,8.0,8.0,0,0,0,2599,0.5041066408157349,609.2203979492188,813.2203369140625,0,,0.0,976,0,5.333333333333333,959,0,0
364,218.577632188797,2,,23,862.2233276367188,4.417659759521484,0,0,0,108,593,7.666666666666667,9.333333333333334,0,0,0,2634,0.5041279792785645,636.6748046875,857.6082153320312,0,,0.0,970,0,5.666666666666667,938,0,0
365,219.17726755142212,5,,19,880.04833984375,4.258875846862793,0,0,3,120,534,8.333333333333334,9.333333333333334,0,0,0,2632,0.5035946369171143,651.5747680664062,872.7491455078125,0,,0.0,993,0,6.0,958,0,0
366,219.7838671207428,5,,10,905.0180053710938,4.305394649505615,0,0,2,133,573,7.666666666666667,8.0,0,0,0,2705,0.5044053196907043,668.7413330078125,898.5787353515625,0,,0.0,1041,0,5.666666666666667,941,0,0
367,220.3994288444519,2,,21,899.4417724609375,4.329037666320801,0,0,1,121,576,8.0,11.0,0,0,0,2690,0.5034453272819519,665.425048828125,893.9292602539062,0,,0.0,1049,0,5.666666666666667,920,0,0
368,220.9980239868164,1,,8,901.1468505859375,4.217260837554932,0,0,0,127,585,7.666666666666667,9.0,0,0,0,2655,0.5040426850318909,668.1806030273438,896.7738037109375,0,,0.0,957,0,6.0,977,0,0
