Counter,Time,PM2.5,PM10
427,256.8326647281647,836.4,939.9
429,258.03678607940674,836.7,940.0
431,259.24916887283325,837.4,940.8
433,260.4536759853363,837.7,941.2
435,261.6582279205322,835.9,939.2
437,262.85999393463135,837.2,940.9
439,264.08173179626465,837.4,941.1
441,265.29126596450806,838.4,942.1
443,266.49333453178406,837.4,940.8
445,267.6900999546051,837.1,940.5
447,268.88723492622375,836.9,940.4
449,270.0953412055969,837.4,940.9
451,271.3018226623535,837.5,941.1
453,272.5080428123474,837.1,940.6
455,273.71630573272705,839.9,943.9
457,274.9148750305176,840.8,945.1
459,276.1234965324402,841.7,946.1
461,277.3278098106384,843.2,947.8
463,278.5261449813843,842.8,947.4
465,279.72455167770386,843.8,948.5
467,280.9227702617645,843.7,948.4
469,282.13500118255615,841.9,946.4
471,283.3356728553772,842.6,947.1
473,284.546754360199,845.4,950.6
475,285.7648584842682,846.0,951.5
477,286.96343755722046,846.4,952.2
479,288.17531728744507,846.5,952.3
481,289.38349866867065,846.6,952.3
483,290.5950617790222,848.6,956.4
485,291.8054234981537,847.9,957.8
487,293.0135371685028,850.1,962.9
489,294.23289132118225,851.2,963.7
491,295.43516206741333,853.6,967.6
493,296.63313460350037,855.1,971.1
495,297.8315124511719,857.8,976.3
497,299.02995467185974,858.0,975.9
499,300.2269444465637,859.3,979.1
501,301.42895698547363,861.2,982.7
503,302.6266417503357,861.6,985.9
505,303.82463121414185,862.3,985.8
507,305.022891998291,863.5,989.0
509,306.22114086151123,863.8,990.1
511,307.41811513900757,865.0,989.9
513,308.61516547203064,867.2,995.5
515,309.8138699531555,868.1,998.0
517,311.013076543808,868.4,998.1
519,312.2113871574402,870.4,1001.0
521,313.4109585285187,871.7,1003.1
523,314.62082076072693,871.6,1003.2
525,315.82787704467773,872.0,1004.5
527,317.0374071598053,873.5,1006.0
529,318.2544219493866,874.7,1006.6
531,319.4640336036682,875.2,1009.1
533,320.6822817325592,875.8,1008.6
535,321.88466906547546,875.7,1007.1
537,323.09905457496643,875.6,1003.5
539,324.3197019100189,876.9,1006.9
541,325.5164883136749,876.5,1007.9
543,326.71391105651855,875.2,1005.9
545,327.9231741428375,876.5,1006.1
547,329.135281085968,874.6,1004.1
549,330.34279108047485,873.7,1004.9
551,331.5392384529114,872.7,1003.1
553,332.73640871047974,872.5,1002.8
555,333.93465304374695,872.1,1001.4
557,335.1328911781311,872.6,1001.5
559,336.34408950805664,871.7,1000.7
561,337.55043745040894,871.9,1001.8
563,338.7512080669403,873.5,1003.7
565,339.956307888031,874.5,1006.2
567,341.1680624485016,875.1,1006.5
569,342.3775143623352,876.3,1008.8
571,343.5758602619171,876.2,1010.9
573,344.7744302749634,876.6,1010.4
575,345.9714312553406,874.0,1005.5
577,347.1696763038635,872.3,1002.9
579,348.36845660209656,872.9,1005.2
581,349.5705578327179,873.7,1005.3
583,350.7751030921936,874.3,1007.6
585,351.98102712631226,875.1,1009.0
587,353.1792917251587,874.8,1009.1
589,354.37770891189575,874.4,1009.9
591,355.57615756988525,873.5,1006.7
593,356.7743055820465,874.0,1008.9
595,357.97215127944946,874.6,1010.8
597,359.1720881462097,874.6,1012.3
599,360.37517166137695,874.5,1012.6
601,361.5741136074066,876.4,1014.8
603,362.7710690498352,878.9,1019.5
605,363.96953201293945,878.0,1021.0
607,365.1681423187256,880.7,1023.8
609,366.3650999069214,882.1,1025.4
611,367.5625174045563,882.5,1027.4
613,368.7597062587738,881.5,1025.9
615,369.9580237865448,881.2,1024.4
617,371.15631794929504,882.0,1025.9
619,372.3547215461731,882.8,1026.4
621,373.56566739082336,882.4,1026.1
623,374.78481578826904,882.8,1025.8
625,375.9830663204193,881.2,1023.7
627,377.1928012371063,881.2,1023.3
629,378.4025275707245,881.1,1023.3
631,379.610787153244,880.6,1022.3
633,380.81700897216797,880.4,1023.9
635,382.0176365375519,880.8,1025.4
637,383.23441648483276,882.5,1029.2
639,384.44175601005554,883.3,1029.5
641,385.63842272758484,884.0,1034.5
643,386.83542346954346,887.2,1038.5
645,388.03260588645935,888.4,1040.5
647,389.23060727119446,889.4,1042.4
649,390.42765617370605,890.2,1043.6
651,391.63532423973083,891.3,1046.2
653,392.83619928359985,890.5,1045.0
655,394.04172539711,891.9,1047.6
657,395.24011492729187,893.7,1052.4
659,396.438437461853,896.4,1056.9
661,397.6367025375366,896.7,1058.0
663,398.8350648880005,895.9,1056.2
665,400.0365605354309,896.7,1056.8
667,401.2340841293335,894.6,1054.3
669,402.43809843063354,894.5,1054.2
671,403.6548910140991,895.7,1055.5
673,404.87029790878296,897.5,1058.0
675,406.0673153400421,899.2,1061.9
677,407.27609276771545,900.5,1065.9
679,408.4929006099701,901.9,1068.3
681,409.7013864517212,903.1,1071.9
683,410.9206647872925,903.5,1073.1
685,412.1294996738434,905.6,1076.1
687,413.3387100696564,906.7,1080.2
689,414.5509834289551,907.1,1080.6
691,415.76321387290955,908.8,1085.1
693,416.96323132514954,910.3,1087.7
695,418.171826839447,911.6,1090.0
697,419.3851230144501,912.3,1091.0
699,420.5834436416626,911.9,1091.6
701,421.7822194099426,911.7,1091.0
703,422.99705958366394,911.1,1091.6
705,424.2045454978943,910.9,1090.9
707,425.41665840148926,912.4,1093.8
709,426.6150372028351,913.4,1096.2
711,427.8234474658966,913.4,1098.6
713,429.04343724250793,913.4,1098.3
715,430.2590682506561,913.1,1098.7
717,431.45964789390564,914.8,1099.7
719,432.6590085029602,914.2,1099.0
721,433.85602593421936,914.2,1099.6
723,435.05332469940186,914.5,1101.0
725,436.25159430503845,916.7,1103.2
727,437.4501624107361,918.5,1106.6
729,438.64838576316833,918.8,1108.7
731,439.86364126205444,918.3,1109.4
733,441.0695171356201,917.7,1108.3
735,442.27525877952576,917.4,1108.1
737,443.49077916145325,916.9,1103.5
739,444.68907475471497,917.3,1105.2
741,445.88737416267395,918.2,1105.5
743,447.08578419685364,918.7,1107.6
