Counter,Time,PM2.5,PM10
135,81.36158061027527,470.5,526.7
137,82.55856132507324,483.6,541.2
139,83.75738430023193,494.3,553.0
141,84.96609568595886,508.0,568.1
143,86.16809177398682,516.1,577.2
145,87.37638306617737,523.1,585.2
147,88.58023643493652,530.3,593.1
149,89.78265070915222,536.5,600.1
151,90.97933435440063,544.2,608.9
153,92.17645120620728,555.7,621.6
155,93.374764919281,567.1,634.2
157,94.57325577735901,581.8,650.6
159,95.77049255371094,591.7,661.4
161,96.96838283538818,600.9,671.5
163,98.16686034202576,602.6,673.3
165,99.36577820777893,609.0,680.3
167,100.56378817558289,618.3,690.6
169,101.76194763183594,622.7,695.5
171,102.96037030220032,630.2,703.7
173,104.18483257293701,632.0,705.6
175,105.38364458084106,636.0,709.9
177,106.58231711387634,641.9,716.4
179,107.78738594055176,652.7,728.3
181,108.99668598175049,659.9,736.2
183,110.2139585018158,664.5,741.4
185,111.42232966423035,666.5,743.6
187,112.63195443153381,673.3,751.0
189,113.8441960811615,679.8,758.3
191,115.05525755882263,683.1,762.0
193,116.25602388381958,684.1,763.2
195,117.45414018630981,683.9,763.1
197,118.66912937164307,685.5,765.0
199,119.88688611984253,685.9,765.5
201,121.09013223648071,686.7,766.6
203,122.28870987892151,689.5,769.8
205,123.48760890960693,692.5,773.1
207,124.6976010799408,693.5,774.3
209,125.91341257095337,691.6,772.2
211,127.12563943862915,691.3,771.8
213,128.3234829902649,692.9,773.6
215,129.5207598209381,697.5,778.8
217,130.7191264629364,699.1,780.6
219,131.9300422668457,698.5,780.0
221,133.1395661830902,700.3,782.1
223,134.34204745292664,703.4,785.6
225,135.54060816764832,707.3,790.1
227,136.74289917945862,711.1,794.3
229,137.95713543891907,714.0,797.6
231,139.17802143096924,721.3,805.9
233,140.39729952812195,728.2,813.7
235,141.595698595047,733.8,820.2
237,142.8029158115387,740.2,827.4
239,144.01835918426514,745.1,833.1
241,145.21562480926514,749.3,838.0
243,146.4138855934143,753.4,842.8
245,147.62035250663757,755.9,845.8
247,148.82066893577576,759.1,849.6
249,150.0230450630188,761.9,852.9
251,151.2237787246704,765.0,856.6
253,152.42946028709412,766.2,858.1
255,153.63065838813782,769.8,862.1
257,154.83919048309326,773.5,866.3
259,156.05530714988708,776.5,869.8
261,157.2517020702362,777.3,870.8
263,158.4630446434021,777.4,870.9
265,159.66053652763367,774.7,867.8
267,160.86539244651794,778.2,871.8
269,162.0681803226471,783.0,877.1
271,163.27048683166504,785.9,880.5
273,164.4685275554657,787.8,882.8
275,165.6666874885559,789.3,884.8
277,166.86380672454834,789.1,884.6
279,168.06205487251282,793.1,889.2
281,169.27431297302246,796.6,893.2
283,170.47275948524475,802.1,899.7
285,171.68032908439636,805.1,903.2
287,172.90422558784485,807.0,905.5
289,174.11140537261963,809.6,908.4
291,175.31815361976624,809.5,908.3
293,176.51555848121643,807.7,906.3
295,177.72353768348694,806.9,905.4
297,178.9219193458557,805.9,904.3
299,180.12013006210327,805.4,903.8
301,181.3171751499176,806.5,904.9
303,182.51552391052246,807.1,905.7
305,183.7138774394989,810.2,909.1
307,184.9123890399933,810.4,909.5
309,186.10949730873108,812.2,911.6
311,187.3131833076477,813.6,913.2
313,188.51929593086243,815.9,915.9
315,189.73621082305908,817.2,917.6
317,190.93423318862915,817.4,918.2
319,192.13246178627014,818.3,919.2
321,193.3296196460724,820.8,922.1
323,194.52873921394348,822.7,924.4
325,195.7333071231842,827.1,929.6
327,196.9313929080963,827.4,930.2
329,198.12983655929565,828.3,931.3
331,199.33490133285522,830.3,933.7
333,200.53495454788208,831.2,934.8
335,201.73366951942444,829.9,933.3
337,202.93164587020874,833.1,937.1
339,204.13105034828186,836.7,941.2
341,205.3421881198883,839.4,944.2
343,206.55297303199768,839.9,944.7
345,207.752685546875,841.8,946.9
347,208.94969034194946,843.4,949.2
349,210.1539695262909,845.4,953.2
351,211.35143280029297,844.2,953.4
353,212.54964804649353,845.7,955.7
355,213.75429344177246,848.6,958.8
357,214.9613447189331,852.0,966.1
359,216.1687729358673,854.4,970.6
361,217.3779981136322,857.2,976.2
363,218.57723879814148,859.1,980.2
365,219.78347611427307,859.5,982.1
367,220.99768161773682,861.0,984.3
369,222.2113699913025,861.5,985.3
371,223.4169158935547,863.0,988.1
373,224.6191337108612,864.6,991.7
375,225.84981513023376,864.9,992.4
377,227.04830312728882,866.1,993.8
379,228.2652726173401,868.2,997.4
381,229.47669672966003,868.1,997.7
383,230.67398524284363,869.1,998.3
385,231.89349055290222,869.1,997.0
387,233.09007954597473,871.2,1000.8
389,234.31714725494385,872.0,1003.0
391,235.52032566070557,871.9,1001.9
393,236.72745394706726,873.2,1003.6
395,237.93587374687195,877.2,1009.3
397,239.14399933815002,879.8,1012.9
399,240.36043286323547,880.4,1014.6
401,241.5648488998413,881.1,1016.6
403,242.76446413993835,881.5,1017.7
405,243.97638702392578,881.2,1019.2
407,245.183575630188,881.3,1020.5
409,246.3823323249817,883.0,1024.5
411,247.5898871421814,886.5,1029.5
413,248.79805946350098,888.9,1033.5
415,250.0079848766327,889.1,1035.4
417,251.20600533485413,886.6,1030.5
419,252.4034378528595,886.1,1028.0
421,253.60964393615723,885.4,1026.9
423,254.8157274723053,886.0,1026.9
425,256.0297875404358,886.1,1027.7
427,257.23416090011597,886.5,1027.1
429,258.43154096603394,886.4,1029.1
431,259.62962317466736,886.3,1028.7
433,260.82849621772766,887.0,1029.0
435,262.0361089706421,888.7,1032.6
437,263.2424919605255,889.2,1032.5
439,264.4533853530884,889.6,1032.8
441,265.6628694534302,891.4,1036.3
443,266.8736436367035,893.1,1039.4
445,268.0718765258789,895.0,1045.3
447,269.2813010215759,894.2,1044.5
449,270.4853150844574,894.5,1045.3
451,271.68619990348816,894.9,1047.1
453,272.886962890625,894.4,1047.2
455,274.0888338088989,893.1,1045.7
457,275.3104693889618,891.1,1044.6
459,276.5094258785248,889.8,1045.4
461,277.72194957733154,890.6,1046.7
463,278.9196357727051,892.3,1051.3
465,280.1227741241455,893.8,1052.5
467,281.32706356048584,895.9,1054.7
469,282.52830386161804,895.1,1051.1
471,283.75176429748535,895.1,1052.1
473,284.960173368454,894.0,1052.0
475,286.16576981544495,893.4,1052.0
477,287.36701011657715,894.5,1054.4
479,288.5641164779663,894.8,1057.7
481,289.76306533813477,895.3,1058.1
483,290.96202182769775,894.6,1058.4
485,292.1619439125061,895.1,1060.3
487,293.3664197921753,897.3,1063.7
489,294.56991314888,898.3,1065.0
491,295.78789496421814,899.1,1066.3
493,296.9868688583374,898.8,1066.7
495,298.1968536376953,898.6,1065.9
497,299.4089558124542,898.7,1067.0
499,300.61594247817993,898.7,1068.1
501,301.8206820487976,898.8,1067.9
503,303.0299725532532,899.0,1068.4
505,304.2534739971161,898.7,1067.5
507,305.46168518066406,899.4,1069.2
509,306.65830302238464,898.9,1068.9
511,307.86676239967346,899.6,1071.2
513,309.0641086101532,900.7,1072.4
515,310.2737874984741,900.6,1073.9
517,311.4716055393219,901.7,1074.4
519,312.69988107681274,903.3,1076.0
521,313.9056897163391,904.0,1078.4
523,315.1030852794647,903.5,1077.2
525,316.312705039978,904.0,1078.2
527,317.51640009880066,903.9,1080.2
529,318.71722960472107,905.1,1084.0
531,319.91614747047424,905.9,1085.5
533,321.12662959098816,907.2,1087.3
535,322.3323698043823,908.7,1087.6
537,323.5491142272949,909.9,1089.9
539,324.7474501132965,910.3,1090.4
541,325.9669370651245,911.5,1094.7
543,327.1739237308502,912.0,1095.1
545,328.3711838722229,911.7,1094.7
547,329.5719826221466,910.2,1093.6
549,330.7783124446869,911.5,1096.4
551,331.98177695274353,911.8,1097.4
553,333.1862177848816,912.3,1098.1
555,334.3876152038574,913.1,1098.2
557,335.58897280693054,914.1,1100.6
559,336.79401540756226,914.9,1101.4
561,337.999454498291,915.3,1104.5
563,339.1968936920166,915.2,1106.9
565,340.4007160663605,914.4,1105.5
567,341.61265993118286,913.6,1103.8
569,342.8116250038147,912.7,1102.2
571,344.01027512550354,913.4,1102.3
573,345.21152091026306,914.1,1105.0
575,346.408789396286,915.7,1106.3
577,347.6305184364319,916.1,1110.7
579,348.84996128082275,915.4,1109.1
581,350.0686411857605,914.9,1109.9
583,351.2707579135895,915.3,1112.6
585,352.47553610801697,914.6,1113.3
587,353.6845712661743,914.6,1112.6
589,354.89063239097595,915.0,1112.6
591,356.1038863658905,915.1,1111.9
593,357.3236436843872,915.8,1113.9
595,358.53011775016785,916.7,1116.6
597,359.7313644886017,918.0,1119.3
599,360.9449896812439,920.4,1122.9
601,362.1555154323578,921.4,1122.6
603,363.35540866851807,923.2,1127.5
605,364.5735046863556,924.7,1130.0
607,365.7854688167572,926.1,1133.1
609,366.9866671562195,927.1,1135.2
611,368.1835632324219,927.1,1136.1
613,369.3889214992523,926.8,1136.3
615,370.59984517097473,926.8,1138.2
617,371.7980086803436,927.1,1137.9
619,372.99934363365173,927.2,1139.7
621,374.2040605545044,928.2,1140.1
623,375.40584325790405,929.1,1141.3
625,376.6028597354889,929.6,1143.5
627,377.79983496665955,930.9,1146.3
629,378.9996783733368,933.1,1151.4
631,380.1969349384308,932.7,1151.7
633,381.39693808555603,933.0,1151.6
635,382.59542536735535,931.5,1151.5
637,383.7926564216614,931.7,1149.1
639,384.9900481700897,932.8,1152.2
641,386.1879372596741,933.8,1152.8
643,387.3861298561096,933.5,1151.3
645,388.5845375061035,933.8,1151.1
647,389.7827777862549,935.2,1154.5
649,390.9813187122345,934.8,1156.0
651,392.17958998680115,935.2,1158.0
653,393.37782168388367,935.8,1159.7
655,394.58118057250977,937.0,1162.8
657,395.7972013950348,936.9,1162.3
659,397.01602959632874,936.2,1160.6
661,398.21498250961304,935.3,1160.2
663,399.4130563735962,935.6,1158.5
665,400.62282156944275,934.6,1157.3
667,401.84070897102356,935.3,1159.4
669,403.0392048358917,934.3,1156.3
671,404.23609709739685,935.2,1157.9
673,405.4422380924225,936.4,1160.9
675,406.6400685310364,938.2,1164.4
677,407.84726881980896,938.2,1166.2
679,409.05078506469727,940.0,1169.5
681,410.2487704753876,939.5,1170.1
683,411.4559643268585,938.3,1168.2
685,412.65451169013977,939.1,1167.7
687,413.8515884876251,940.1,1169.1
689,415.06243801116943,940.9,1169.6
691,416.2605996131897,942.4,1172.3
693,417.4651176929474,942.4,1173.5
695,418.6713147163391,944.3,1174.6
697,419.8825182914734,944.3,1174.8
699,421.08658385276794,943.7,1172.7
701,422.29386806488037,943.7,1172.7
703,423.4920916557312,944.6,1172.9
705,424.69056153297424,945.0,1174.8
707,425.88894033432007,944.0,1173.7
709,427.0873885154724,943.9,1173.8
711,428.28587675094604,944.3,1175.7
713,429.4982557296753,944.1,1176.1
715,430.6999819278717,943.6,1175.4
717,431.90260672569275,943.3,1174.1
719,433.11279249191284,943.0,1173.6
721,434.3112494945526,943.6,1174.7
723,435.50814962387085,942.2,1172.9
725,436.7052299976349,943.2,1174.4
727,437.90542221069336,942.6,1172.6
729,439.1114082336426,944.4,1177.3
731,440.31033968925476,944.9,1178.0
733,441.5085618495941,945.1,1177.8
735,442.7055239677429,944.3,1175.7
737,443.90451312065125,944.5,1176.1
739,445.1069073677063,943.7,1175.3
741,446.3051574230194,945.3,1178.2
743,447.5021984577179,946.8,1181.8
745,448.7005937099457,947.6,1185.2
747,449.89794301986694,947.1,1185.1
749,451.10971450805664,947.5,1185.6
751,452.31688380241394,948.3,1186.5
753,453.52894115448,949.6,1189.0
755,454.72598457336426,950.4,1192.4
757,455.93366718292236,952.3,1197.0
759,457.1530342102051,953.5,1199.9
761,458.3796932697296,954.3,1201.1
763,459.58437037467957,955.2,1203.8
765,460.8113214969635,956.0,1203.9
767,462.0162160396576,957.7,1207.4
769,463.2249331474304,958.5,1207.7
771,464.45190811157227,959.5,1208.5
773,465.6656198501587,958.5,1206.7
775,466.8690526485443,958.0,1206.3
777,468.0772261619568,958.6,1209.1
779,469.2870261669159,959.0,1210.9
781,470.4869439601898,958.3,1211.4
783,471.6960892677307,958.6,1212.0
785,472.91290068626404,959.7,1214.6
787,474.1215763092041,960.2,1215.9
789,475.3344259262085,959.1,1214.5
791,476.5329737663269,958.7,1214.5
793,477.74392890930176,958.0,1215.3
795,478.96071577072144,959.1,1217.9
797,480.1676709651947,959.0,1218.3
799,481.37245416641235,959.3,1217.7
801,482.57958030700684,958.9,1215.4
803,483.8001194000244,960.0,1215.6
805,485.00750851631165,960.0,1216.3
807,486.20847749710083,960.7,1218.2
809,487.4337203502655,961.0,1219.5
811,488.6445755958557,960.9,1222.0
813,489.8528072834015,960.0,1222.4
815,491.06480145454407,959.8,1220.6
817,492.26149892807007,959.7,1220.7
819,493.4911687374115,960.6,1221.7
821,494.7054271697998,960.8,1222.5
823,495.91374015808105,960.8,1223.0
825,497.1182279586792,961.4,1226.8
827,498.3312122821808,961.5,1226.9
829,499.5492045879364,962.7,1230.6
831,500.76230454444885,961.9,1229.9
833,501.9611728191376,963.2,1234.9
835,503.1600215435028,964.8,1238.6
837,504.3698785305023,966.3,1242.4
839,505.5727789402008,968.1,1247.0
841,506.77406430244446,970.9,1252.0
843,508.0006000995636,972.7,1256.6
845,509.211590051651,973.0,1258.2
847,510.42232632637024,973.2,1257.6
849,511.6283688545227,974.0,1258.6
851,512.828634262085,975.8,1261.5
853,514.0284240245819,976.6,1262.5
855,515.2403664588928,976.0,1262.5
857,516.4442067146301,976.7,1263.9
859,517.6681663990021,976.9,1265.8
861,518.8664796352386,977.0,1267.2
863,520.0748252868652,977.0,1268.7
865,521.2869246006012,977.9,1270.5
867,522.5005695819855,978.1,1272.9
869,523.7097797393799,978.6,1276.7
871,524.9141669273376,979.2,1278.3
873,526.1314282417297,980.1,1279.4
875,527.3533194065094,979.6,1280.7
877,528.5513803958893,979.3,1280.7
879,529.7485983371735,978.7,1282.2
881,530.9477710723877,978.5,1283.6
883,532.1530487537384,979.0,1284.3
885,533.3607676029205,979.7,1285.8
887,534.5703012943268,979.7,1285.4
889,535.76735496521,979.7,1284.9
891,536.9644210338593,981.0,1288.6
893,538.1629333496094,981.4,1288.4
895,539.3600747585297,981.7,1288.0
897,540.5583727359772,981.5,1288.5
899,541.7642774581909,982.1,1290.0
901,542.9612431526184,981.4,1289.8
903,544.1638216972351,981.8,1292.0
905,545.3631184101105,980.4,1290.4
907,546.5616199970245,980.3,1292.0
909,547.7586987018585,980.4,1292.4
911,548.9570817947388,978.9,1290.4
913,550.1555941104889,979.5,1292.5
915,551.353940486908,979.7,1292.0
917,552.5522961616516,980.7,1292.7
919,553.7506020069122,981.2,1294.0
