Counter,Time,PM2.5,PM10
191,114.81307673454285,0.6,1.1
193,116.03518724441528,0.6,1.1
195,117.23152089118958,0.6,1.1
197,118.44148921966553,0.5,1.1
199,119.65532183647156,0.5,1.1
201,120.85704565048218,0.5,0.9
203,122.06904935836792,0.5,1.1
205,123.28199124336243,0.5,1.1
207,124.48375701904297,0.5,1.1
209,125.70858478546143,0.5,1.1
211,126.9154462814331,0.5,1.1
213,128.11439538002014,0.5,1.1
215,129.3126881122589,0.5,1.1
217,130.52847599983215,0.5,1.1
219,131.74646854400635,0.5,1.0
221,132.9638533592224,0.5,1.5
223,134.16211891174316,0.5,1.5
225,135.38291811943054,0.5,1.5
227,136.59397339820862,0.5,1.5
229,137.79259252548218,0.5,1.5
231,138.98954033851624,0.5,1.3
233,140.19411253929138,0.5,1.3
235,141.39473795890808,0.5,1.3
237,142.59591579437256,0.5,1.3
239,143.8100507259369,0.5,1.3
241,145.00672507286072,0.5,1.3
243,146.21640253067017,0.5,1.3
245,147.41422533988953,0.5,1.3
247,148.62900924682617,0.5,1.3
249,149.82621717453003,0.5,1.3
251,151.03492403030396,0.5,1.3
253,152.23124957084656,0.5,1.3
255,153.428866147995,0.5,1.4
257,154.62726259231567,0.5,1.5
259,155.82544922828674,0.5,1.5
261,157.0375156402588,0.5,1.5
263,158.24573516845703,0.5,1.3
265,159.44229388237,0.5,1.4
267,160.64664840698242,0.5,1.4
269,161.84535336494446,0.5,1.4
271,163.0426959991455,0.5,1.4
273,164.24103140830994,0.5,1.4
275,165.43928265571594,0.5,1.4
277,166.63752961158752,0.5,1.4
279,167.83745455741882,0.5,1.4
281,169.0517349243164,0.5,1.0
283,170.26149034500122,0.6,1.0
285,171.46748757362366,0.6,1.0
287,172.67085480690002,0.6,1.0
289,173.87567734718323,0.6,1.0
291,175.07709097862244,0.6,1.1
293,176.27419900894165,0.6,1.1
295,177.471519947052,0.6,1.0
297,178.66966843605042,0.5,1.0
299,179.86801671981812,0.6,1.0
301,181.0775134563446,0.6,1.2
303,182.2848572731018,0.6,1.2
305,183.48949360847473,0.6,1.2
307,184.69116187095642,0.6,1.2
309,185.89180755615234,0.6,1.2
311,187.09023094177246,0.6,1.3
313,188.29095005989075,0.6,1.2
315,189.4894983768463,0.6,1.2
317,190.6876404285431,0.6,1.0
319,191.89004397392273,0.6,1.0
321,193.08879923820496,0.5,0.8
323,194.29453420639038,0.5,0.8
325,195.49875140190125,0.5,0.7
327,196.6955008506775,0.5,0.7
329,197.89376091957092,0.5,0.7
331,199.09200048446655,0.5,0.8
333,200.29048085212708,0.5,0.8
335,201.48873829841614,0.5,0.8
337,202.6857395172119,0.5,0.8
339,203.88404059410095,0.5,0.9
341,205.08957886695862,0.5,0.9
343,206.28671026229858,0.5,0.9
345,207.48377418518066,0.4,0.8
347,208.68482375144958,0.4,0.8
349,209.89552187919617,0.4,0.8
351,211.1074104309082,0.4,0.8
353,212.30388402938843,0.4,0.8
355,213.51642513275146,0.4,1.2
357,214.71462202072144,0.4,1.2
359,215.9269142150879,0.4,1.2
361,217.12515211105347,0.4,1.2
363,218.33828449249268,0.4,1.1
365,219.54920148849487,0.4,1.1
367,220.74631524085999,0.4,1.0
369,221.94465708732605,0.4,1.0
371,223.14285254478455,0.3,1.0
373,224.34129643440247,0.4,1.0
375,225.53959798812866,0.4,1.0
377,226.73645782470703,0.4,1.1
379,227.9463243484497,0.4,1.2
381,229.14364910125732,0.4,1.2
383,230.34823608398438,0.5,1.3
385,231.55734014511108,0.5,1.3
387,232.76681876182556,0.5,1.3
389,233.9776427745819,0.5,1.3
391,235.1858069896698,0.5,1.1
393,236.39417457580566,0.5,1.3
395,237.60118794441223,0.5,1.3
397,238.80572772026062,0.5,1.3
399,240.03046679496765,0.5,1.2
401,241.2455554008484,0.5,1.2
403,242.44747138023376,0.5,1.2
405,243.64432525634766,0.5,1.2
407,244.842542886734,0.5,1.3
409,246.05577898025513,0.5,1.3
411,247.25354719161987,0.6,1.3
413,248.45251536369324,0.6,1.3
415,249.66701936721802,0.6,0.9
417,250.87080359458923,0.6,0.9
419,252.0729455947876,0.6,0.9
421,253.27493166923523,0.6,0.8
423,254.48799586296082,0.6,0.8
425,255.69785571098328,0.6,0.8
427,256.89581537246704,0.6,0.9
429,258.117862701416,0.6,0.9
431,259.31628823280334,0.6,0.9
433,260.51814889907837,0.6,0.9
435,261.72522044181824,0.7,0.9
437,262.9371771812439,0.6,0.8
439,264.1341552734375,0.6,0.8
441,265.3338363170624,0.6,0.9
443,266.5442063808441,0.6,0.8
445,267.7454104423523,0.6,0.8
447,268.94990158081055,0.7,0.8
449,270.1501817703247,0.7,0.9
451,271.3471746444702,0.7,0.9
453,272.5441119670868,0.7,0.7
455,273.74121832847595,0.7,0.7
457,274.9382197856903,0.7,0.7
459,276.1401860713959,0.7,0.7
461,277.3377323150635,0.7,0.7
463,278.54699182510376,0.7,0.8
465,279.7572889328003,0.7,0.8
467,280.96316051483154,0.7,0.8
469,282.1660211086273,0.7,0.8
471,283.36798763275146,0.7,0.8
473,284.56658005714417,0.7,0.8
475,285.76763439178467,0.7,0.8
477,286.9676344394684,0.7,0.8
479,288.16480898857117,0.7,0.8
481,289.3769907951355,0.7,0.8
483,290.5941207408905,0.7,0.8
485,291.7954783439636,0.7,0.8
487,292.9999620914459,0.7,0.9
489,294.20216155052185,0.8,0.9
491,295.39964485168457,0.8,0.9
493,296.599552154541,0.8,0.9
495,297.8101887702942,0.8,0.9
497,299.00724244117737,0.7,0.8
499,300.21791410446167,0.7,0.8
501,301.4149432182312,0.7,0.8
503,302.6119112968445,0.8,0.9
505,303.8091518878937,0.8,0.9
507,305.00738739967346,0.8,0.9
509,306.2063629627228,0.8,0.9
511,307.40758299827576,0.7,0.8
513,308.6114194393158,0.7,0.8
515,309.82931447029114,0.7,0.8
517,311.0276801586151,0.7,0.8
519,312.2257435321808,0.7,0.8
521,313.4227979183197,0.7,0.8
523,314.63227558135986,0.7,0.7
525,315.8292484283447,0.7,0.7
527,317.02634358406067,0.7,0.7
529,318.2362642288208,0.7,0.7
531,319.44023513793945,0.7,0.7
533,320.6376922130585,0.7,0.7
535,321.8506429195404,0.7,0.7
537,323.0583543777466,0.7,0.7
539,324.2674503326416,0.7,0.7
541,325.47368931770325,0.7,0.7
543,326.6889867782593,0.7,0.7
545,327.90740609169006,0.6,0.7
547,329.1167416572571,0.6,0.6
549,330.31530141830444,0.6,0.6
551,331.51455950737,0.6,0.7
553,332.71275758743286,0.6,0.7
555,333.9198350906372,0.6,0.7
557,335.1220510005951,0.6,0.7
559,336.32474303245544,0.6,0.6
561,337.5255513191223,0.6,0.6
